SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
-1,-1,-1,-28,5,0.1,1,1.6,20.4,2,2.8,310
-1,-1,-1,-12,1,6.5,1,1.9,20.0,2,4.4,1422
-1,1,1,4,4,6.8,2,6.1,4.0,2,2.1,297
1,1,-1,-9,2,15.6,0,0.8,24.7,3,4.5,416
1,1,-1,-2,2,4.9,1,1.3,23.6,3,6.7,487
1,1,1,11,3,17.3,2,2.2,3.8,2,3.6,924
1,-1,-1,-2,13,0.0,1,1.7,24.5,3,5.2,2163
-1,-1,1,7,16,8.7,2,2.1,6.1,2,1.7,2200
1,-1,1,37,5,24.0,0,0.2,0.2,2,1.7,436
1,-1,1,4,7,12.5,2,2.0,16.3,2,2.6,1745
-1,-1,-1,-7,7,21.9,1,0.8,4.8,2,2.0,913
1,1,1,9,6,5.2,0,0.6,3.8,2,3.9,2142
-1,-1,1,5,11,17.2,5,4.8,17.6,2,6.7,1984
1,-1,1,19,3,14.4,0,0.6,1.8,2,2.2,1000
-1,1,-1,-6,1,1.7,0,0.8,22.3,2,4.5,641
1,1,1,16,2,20.3,0,1.1,3.3,2,4.2,577
-1,1,-1,-12,3,14.6,0,0.7,21.7,2,3.6,2630
-1,1,1,13,6,10.7,0,7.3,10.0,2,2.8,1998
1,1,-1,-10,6,9.2,0,1.0,21.1,3,1.5,1704
1,1,1,6,1,8.5,0,0.9,24.3,3,6.2,640
-1,1,-1,-4,6,11.5,4,3.1,3.3,2,2.3,1297
-1,-1,-1,-5,17,0.8,1,2.6,24.2,3,6.2,2266
1,1,1,12,10,16.2,0,0.9,1.1,2,2.9,1875
1,1,1,3,7,11.9,0,1.0,5.6,2,1.9,1567
1,1,-1,-7,15,11.0,2,2.1,15.1,2,5.0,1730
-1,1,1,7,7,20.2,0,1.1,22.6,3,7.2,1973
-1,-1,1,21,4,17.5,7,6.6,12.4,2,2.1,1022
1,1,-1,-3,8,20.5,0,1.0,2.9,2,5.4,1926
1,-1,-1,-5,6,17.0,5,5.6,13.1,2,2.1,351
-1,-1,-1,-8,9,12.7,3,2.7,11.7,2,1.9,2267
-1,-1,1,2,5,15.7,0,1.8,19.7,2,12.1,2765
1,-1,-1,-3,5,18.2,7,5.5,3.9,2,0.9,834
-1,-1,1,2,2,8.8,16,15.6,22.1,2,4.8,1230
1,1,-1,-36,6,11.3,0,0.5,0.7,2,3.9,884
1,1,-1,-16,4,14.3,1,3.2,24.5,3,3.4,1511
1,-1,1,8,3,16.5,0,0.4,1.6,2,5.1,1130
1,-1,1,5,12,7.2,3,5.7,15.3,2,4.8,1601
-1,-1,-1,-2,11,17.8,1,2.0,20.0,2,4.7,1712
-1,1,-1,-16,2,20.6,0,0.7,3.7,2,0.3,416
-1,1,-1,-12,6,11.7,2,1.8,13.3,2,2.2,2223
-1,-1,1,15,2,17.0,0,0.5,2.8,2,1.8,1417
1,1,1,12,7,15.4,0,1.0,7.0,2,2.0,1976
-1,-1,-1,-16,4,8.9,0,0.7,24.2,3,6.8,1017
1,1,-1,-9,1,13.3,0,0.9,24.3,3,17.6,61
1,1,-1,-7,15,17.0,0,0.6,3.5,2,5.6,2188
-1,1,-1,-4,2,2.6,0,0.6,17.6,2,2.4,645
1,1,1,6,10,14.8,6,4.8,10.2,2,3.6,1821
-1,-1,1,5,5,16.4,0,0.9,17.9,2,5.8,1213
1,-1,1,28,7,12.9,0,0.7,2.2,2,3.1,2253
1,-1,1,18,4,15.3,0,0.6,1.3,2,8.5,2020
1,1,-1,-6,2,14.2,11,10.4,17.3,2,4.9,370
-1,-1,1,12,2,7.1,3,3.3,2.5,2,4.7,1308
1,1,1,5,6,0.0,0,0.6,24.1,3,4.7,1443
1,-1,-1,-7,7,10.3,2,2.4,8.3,2,3.8,2001
-1,-1,-1,-21,2,14.6,0,1.0,18.8,2,4.9,156
-1,1,-1,-31,5,11.2,3,2.2,9.4,2,2.5,97
1,-1,-1,-12,2,9.1,0,0.7,22.6,3,4.1,402
-1,-1,1,4,8,7.7,0,1.4,24.6,3,12.1,1671
-1,1,1,20,7,3.4,5,5.6,5.2,2,2.7,2218
1,-1,1,16,2,17.9,0,1.0,24.2,3,7.0,618
-1,1,1,10,5,15.3,0,1.0,24.3,3,5.8,1065
1,-1,-1,-2,3,13.4,0,0.6,3.0,2,2.3,2732
1,1,1,8,5,13.0,2,2.1,10.7,2,4.5,1564
-1,1,1,1,13,1.2,3,7.1,18.0,2,3.1,1578
-1,1,1,1,6,11.0,4,7.2,9.7,2,1.9,855
-1,-1,1,7,8,18.0,0,0.9,23.2,3,2.2,1858
-1,-1,-1,-5,5,21.8,0,1.0,24.7,3,12.8,115
-1,-1,1,7,8,9.2,1,2.0,18.8,2,9.7,2145
1,-1,-1,-10,22,3.4,4,9.5,10.4,2,2.0,3721
1,-1,1,27,9,18.6,0,1.6,2.9,2,1.7,954
-1,1,1,10,2,16.3,0,0.9,21.0,2,7.1,480
-1,-1,1,5,11,20.3,3,3.1,26.2,3,2.5,933
1,-1,1,3,9,18.6,6,6.0,7.2,2,1.8,2640
-1,-1,1,7,2,12.8,3,2.1,3.1,2,0.5,502
1,1,-1,-20,1,20.5,1,1.5,4.0,2,2.2,486
1,-1,1,11,5,14.6,0,1.0,16.7,2,3.8,1769
1,-1,1,17,4,22.4,0,1.1,25.2,3,4.8,361
-1,1,-1,-16,12,6.0,2,4.5,14.0,2,4.7,1908
-1,1,-1,-7,14,15.9,2,2.7,2.3,2,0.8,2186
1,1,-1,-12,14,11.1,0,0.8,6.2,2,2.3,2402
1,-1,-1,-10,2,21.0,4,3.8,3.3,2,0.5,457
-1,1,-1,-20,4,1.0,0,0.8,24.8,3,6.1,1079
-1,1,-1,-3,1,3.5,0,0.8,24.5,3,6.6,246
-1,-1,1,16,6,6.1,3,3.5,6.0,2,0.6,2862
-1,1,-1,-6,13,10.6,1,1.7,5.8,2,1.3,851
-1,1,1,8,15,9.2,14,9.3,4.9,2,2.5,2841
1,-1,1,4,1,12.1,2,1.8,12.2,2,3.0,600
-1,-1,1,14,1,6.5,0,0.8,22.7,3,5.3,40
-1,-1,-1,-6,5,7.1,1,1.8,15.3,2,5.2,1906
-1,-1,1,11,3,11.0,0,1.5,26.9,3,3.8,1166
-1,-1,1,4,3,12.2,1,1.8,9.6,2,2.6,1743
-1,1,-1,-1,3,17.6,0,1.6,24.6,3,14.6,816
-1,1,1,12,5,5.1,5,5.6,13.9,2,8.3,2570
1,1,1,4,17,8.0,0,0.8,10.1,2,2.8,2596
1,-1,-1,-6,10,14.0,1,3.8,7.4,2,0.6,2318
-1,-1,1,12,5,10.0,1,1.8,20.6,2,5.9,873
1,1,1,16,8,11.4,0,0.7,10.5,2,2.6,1625
1,1,-1,-5,2,11.9,2,2.2,3.4,2,1.4,468
1,-1,1,11,2,6.2,0,0.5,2.5,2,2.3,1773
1,1,-1,-20,7,8.6,0,0.3,1.2,2,3.6,775
1,1,1,38,4,9.3,5,5.8,19.0,2,3.4,2761
-1,-1,-1,-6,3,17.0,0,0.9,22.9,3,8.4,1351
-1,1,-1,-17,5,8.3,0,0.8,27.1,3,4.4,1125
-1,-1,-1,-4,2,3.0,0,0.8,26.1,3,5.4,1536
-1,1,-1,-9,9,23.9,0,2.4,2.4,2,1.0,2479
-1,1,-1,-13,4,18.0,6,5.3,25.0,3,1.2,268
-1,-1,1,4,5,16.2,9,8.4,12.9,2,12.5,1990
1,1,-1,-27,15,6.9,0,1.3,2.4,2,2.5,1901
1,1,1,11,5,8.3,1,2.0,14.8,2,4.3,1645
-1,-1,-1,-17,3,6.0,1,1.9,20.1,2,5.7,475
1,1,1,10,1,5.1,2,2.1,19.7,2,2.8,81
1,-1,1,12,8,11.9,0,0.8,24.8,3,3.9,1736
-1,1,-1,-13,7,6.0,1,1.6,15.1,2,3.2,1860
-1,-1,-1,-20,5,5.5,1,1.7,3.9,2,1.5,184
-1,-1,-1,-21,8,8.4,2,1.3,3.7,2,2.6,1714
-1,-1,-1,-23,5,12.6,6,5.7,12.0,2,0.6,1662
-1,-1,-1,-7,7,18.2,1,2.0,24.4,3,9.3,2514
-1,-1,-1,-2,5,14.1,12,9.9,7.6,2,2.5,756
-1,1,1,11,5,9.6,0,1.1,24.3,3,9.3,920
-1,1,-1,-9,5,9.3,0,0.9,5.1,2,1.7,2145
-1,1,1,8,14,4.7,0,0.7,24.2,3,5.4,1647
1,-1,1,9,2,24.0,0,0.4,1.2,2,3.0,366
-1,1,-1,-27,3,11.5,0,0.9,24.4,3,4.1,243
-1,-1,-1,-13,12,16.9,7,7.6,26.3,3,6.3,2737
-1,-1,1,6,7,16.0,0,0.7,19.5,2,3.6,2776
-1,1,-1,-7,3,5.5,2,3.1,12.0,2,3.5,1206
-1,1,-1,-12,4,13.0,0,1.1,15.8,2,4.8,1290
1,-1,-1,-5,2,8.8,0,0.8,26.0,3,8.7,391
-1,-1,1,6,3,13.0,0,1.4,21.1,2,6.4,1406
1,1,-1,-11,2,11.3,0,0.8,15.4,2,5.5,2679
-1,-1,-1,-5,13,7.6,0,4.1,15.0,2,4.2,1940
-1,-1,1,4,15,8.6,2,6.7,19.3,2,4.2,2865
-1,1,1,16,5,16.5,0,1.3,25.3,3,4.9,927
-1,-1,1,11,3,24.0,0,0.9,1.9,2,0.4,109
1,1,-1,-11,2,17.9,0,0.0,23.2,3,3.5,600
-1,-1,1,21,3,6.2,0,0.8,22.1,3,8.3,2792
1,1,-1,-18,9,20.3,0,0.8,5.1,2,2.7,1768
-1,1,-1,-6,8,2.6,0,0.7,26.7,3,5.2,886
1,1,-1,-6,16,9.6,0,0.7,23.9,3,6.6,2497
-1,-1,-1,-19,5,14.0,0,1.3,24.9,3,5.9,321
-1,-1,-1,-6,1,19.1,7,5.8,4.2,2,2.0,432
1,-1,1,6,2,22.0,1,2.3,2.1,2,1.3,1218
1,-1,-1,-4,13,11.5,1,2.0,5.5,2,0.8,2867
1,1,1,8,2,22.8,0,0.4,3.2,2,0.8,414
-1,-1,1,7,4,19.5,1,1.4,16.0,2,2.8,991
-1,-1,-1,-1,11,2.9,1,1.5,29.4,3,7.4,2686
-1,-1,-1,-21,4,12.4,0,1.7,8.0,2,1.1,1607
-1,-1,-1,-1,3,10.8,0,1.0,17.6,2,12.2,403
-1,1,1,5,11,8.3,16,16.0,13.4,2,2.9,1654
1,1,-1,-12,5,18.6,0,1.3,1.6,2,2.3,2546
1,1,-1,-16,18,12.0,0,0.9,23.7,3,3.9,2402
1,1,-1,-13,6,15.5,0,0.6,3.1,2,4.9,960
-1,-1,1,4,8,9.3,4,7.1,9.3,2,2.9,1077
1,1,1,7,8,5.4,2,4.9,10.0,2,2.0,2005
-1,1,1,1,1,15.4,0,1.2,6.0,2,2.7,604
1,1,1,7,3,17.3,0,0.8,2.5,2,2.9,512
-1,-1,-1,-2,1,0.0,0,0.4,1.3,2,0.2,237
-1,1,-1,-18,6,13.4,0,0.7,24.8,3,6.3,1918
-1,1,-1,-1,7,4.1,1,1.5,21.5,2,4.1,1925
1,1,1,2,6,9.0,0,0.6,1.2,2,1.9,2084
-1,1,1,7,21,4.0,9,8.1,4.5,2,2.2,2515
-1,1,-1,-8,4,13.4,1,2.4,4.5,2,1.6,338
-1,-1,1,12,3,12.8,0,0.7,22.7,3,8.4,2580
-1,1,-1,-5,12,4.0,1,1.5,27.6,3,3.9,1761
-1,-1,-1,-25,4,18.2,1,1.4,5.0,2,2.0,1195
-1,-1,1,7,2,20.4,1,2.1,5.1,2,1.2,161
-1,-1,-1,-5,3,0.0,9,6.5,24.8,3,3.2,721
-1,-1,-1,-13,2,10.6,0,1.1,19.6,2,9.3,531
-1,-1,1,15,15,14.6,0,0.9,18.8,2,5.7,2362
1,1,1,12,2,16.9,0,1.8,25.8,3,2.3,550
1,1,1,8,23,8.2,1,3.2,4.7,2,2.4,2665
-1,-1,-1,-5,9,20.1,0,1.2,28.5,3,5.3,1662
1,-1,-1,-8,10,15.0,0,0.8,21.0,2,3.8,1624
1,-1,1,4,2,14.7,11,9.3,15.8,2,8.1,284
-1,1,1,1,15,14.0,0,0.9,25.1,3,4.7,2177
-1,-1,1,10,14,16.0,8,7.4,15.1,2,3.7,1846
1,-1,1,4,5,8.6,0,0.0,2.1,2,1.8,985
-1,1,-1,-8,12,0.0,10,10.5,3.3,2,2.4,721
1,-1,1,4,12,24.0,0,0.4,2.2,2,3.7,1778
-1,-1,1,8,4,10.0,0,1.0,25.7,3,5.5,1235
-1,1,-1,-6,1,23.1,0,2.1,5.9,2,3.3,615
1,-1,-1,-8,22,3.1,1,2.4,27.9,3,4.4,2752
1,1,1,11,11,19.0,0,0.8,25.5,3,5.4,1758
-1,-1,1,21,3,2.4,2,2.6,18.6,2,4.6,2405
1,-1,1,8,5,17.4,0,0.7,24.0,3,5.3,315
-1,1,-1,-1,1,12.5,13,11.5,5.9,2,1.7,40
1,-1,-1,-6,3,8.1,4,5.8,12.6,2,6.1,429
-1,-1,1,8,5,5.5,1,3.1,10.6,2,1.6,1834
1,-1,-1,-12,2,20.1,0,0.9,22.8,3,4.9,428
1,1,-1,-16,8,1.7,1,2.0,19.3,2,10.2,879
-1,1,-1,-3,12,20.0,2,2.6,8.5,2,0.7,2414
-1,1,1,4,8,1.8,2,3.3,10.1,2,0.9,2376
1,-1,1,10,5,3.8,2,6.8,5.1,2,5.9,1643
-1,1,1,4,4,0.0,6,5.4,27.6,3,5.5,2
1,-1,1,7,3,15.9,9,7.8,18.4,2,2.4,1361
1,1,1,2,1,14.8,0,0.5,0.5,2,1.8,1195
-1,-1,-1,-6,2,10.1,0,0.8,22.7,3,3.4,594
1,1,1,13,3,16.0,1,1.5,1.0,2,2.2,1755
-1,1,-1,-5,2,18.9,0,0.8,22.1,3,4.8,1109
1,-1,1,9,2,1.9,1,4.0,24.8,3,3.2,87
-1,1,-1,-15,4,5.5,4,3.8,22.9,2,4.9,470
1,1,1,1,15,10.9,12,10.3,6.1,2,2.6,2507
-1,-1,-1,-14,8,2.0,1,2.1,19.0,2,2.0,801
-1,-1,-1,-6,14,12.4,2,1.8,7.0,2,4.2,2742
1,-1,-1,-9,3,21.9,4,2.8,3.6,2,2.5,274
-1,-1,1,7,4,22.8,0,2.9,2.7,2,3.0,1373
-1,-1,1,7,8,0.0,12,9.5,8.7,2,3.2,723
-1,1,-1,-8,4,13.9,3,3.3,9.8,2,3.1,1284
-1,-1,-1,-8,7,11.4,2,2.5,11.7,2,4.9,757
-1,1,-1,-9,12,12.0,12,10.8,14.1,2,4.6,1549
-1,-1,-1,-38,8,17.9,0,1.0,23.6,3,5.1,2611
-1,1,-1,-12,1,12.2,0,1.0,2.9,2,1.6,332
1,-1,1,22,9,15.0,1,2.7,4.2,2,3.6,1561
1,1,-1,-2,4,18.3,0,0.2,3.7,2,2.7,116
-1,-1,1,7,3,10.0,3,3.0,2.9,2,2.2,973
1,1,-1,-11,11,15.0,0,1.3,25.7,3,4.5,1583
-1,1,-1,-7,3,9.6,0,1.0,17.4,2,2.6,1680
1,1,1,4,2,7.5,0,0.8,23.9,3,5.2,168
-1,-1,-1,-5,5,12.4,0,1.0,24.2,3,5.0,1576
1,1,1,13,10,10.0,3,3.7,15.7,2,5.8,1984
1,1,1,17,3,20.9,1,2.1,2.3,2,6.5,46
-1,1,-1,-4,6,15.8,2,2.2,4.9,2,3.1,1604
-1,1,1,17,11,7.1,1,2.6,15.6,2,3.3,2783
1,-1,-1,-21,5,10.7,0,1.0,25.2,3,5.7,2714
-1,1,-1,-7,1,11.4,1,1.3,3.0,2,2.0,603
1,1,-1,-12,7,20.2,0,0.7,4.1,2,4.2,1687
-1,1,-1,-9,1,10.7,3,4.4,9.3,2,2.6,706
-1,-1,-1,-2,3,9.7,0,0.9,3.0,2,0.5,1095
-1,-1,-1,-5,16,2.5,0,0.7,23.2,3,3.8,2352
1,1,-1,-17,9,19.3,0,1.1,3.9,2,3.3,2809
-1,-1,-1,-15,3,14.5,1,1.8,24.4,3,6.4,782
-1,-1,1,6,19,5.6,1,2.3,24.6,3,5.1,2441
1,-1,1,2,7,12.7,0,0.8,4.0,2,4.7,2728
-1,1,-1,-1,15,4.8,5,4.6,10.6,2,3.1,2824
1,1,-1,-16,4,18.5,8,5.8,21.1,2,3.6,1170
1,-1,1,13,17,12.0,3,3.4,10.1,2,2.4,2497
1,1,-1,-5,1,5.0,1,1.6,14.5,2,1.1,1105
-1,-1,-1,-3,7,5.2,0,1.0,23.0,3,5.1,2520
-1,-1,1,5,1,16.3,7,8.0,24.7,2,7.6,1263
1,-1,-1,-5,4,17.6,2,2.2,5.2,2,1.4,303
1,1,1,8,4,7.6,0,1.2,25.6,3,7.4,131
-1,1,1,7,3,10.0,0,0.9,22.9,3,4.4,896
-1,-1,1,2,8,11.5,0,1.6,13.5,2,3.3,2744
-1,-1,-1,-21,7,12.7,0,0.6,24.7,3,5.6,1870
-1,1,1,7,8,13.4,0,0.0,2.4,2,1.8,1036
1,-1,1,5,8,24.0,0,0.3,2.1,2,0.7,2259
1,1,-1,-9,5,13.0,0,1.1,24.3,3,8.1,55
-1,1,-1,-12,6,11.2,1,2.7,9.1,2,4.0,1929
-1,1,1,11,14,14.0,10,10.2,26.0,3,4.0,2229
1,-1,1,31,2,13.6,1,1.2,1.0,2,2.7,304
1,1,-1,-1,4,5.4,0,2.1,1.5,2,3.2,332
-1,1,1,12,1,17.5,2,2.2,25.4,3,3.5,215
1,1,1,10,3,16.6,0,1.0,20.2,2,5.4,2757
1,1,-1,-12,5,21.6,0,1.5,2.8,2,0.0,1639
-1,-1,1,2,14,23.1,0,0.8,25.2,3,6.0,2433
1,1,-1,-26,7,16.0,1,1.3,5.0,2,2.2,2043
-1,1,-1,-20,10,2.8,0,0.7,20.8,2,4.5,1760
-1,-1,1,5,16,14.5,10,8.4,4.5,2,1.2,2621
1,1,-1,-15,5,5.4,0,0.6,1.9,2,2.6,1366
-1,1,1,21,2,11.4,0,0.0,2.8,2,2.1,747
-1,1,1,5,2,18.2,0,0.8,25.5,3,6.5,666
1,-1,-1,-16,1,4.4,0,3.7,7.9,2,1.2,483
-1,-1,-1,-10,9,14.4,0,0.0,2.8,2,2.1,2017
1,-1,-1,-1,9,13.2,0,1.0,26.5,3,7.9,1860
1,-1,1,17,6,24.0,0,0.1,4.4,2,4.0,917
-1,-1,1,18,9,19.3,5,4.8,24.6,3,5.2,2812
-1,-1,-1,-23,2,4.3,2,1.6,10.0,2,1.9,1235
1,-1,1,17,1,9.9,0,0.6,15.4,2,4.7,659
-1,-1,1,13,1,18.0,0,0.0,15.3,2,4.8,578
1,1,1,2,11,4.9,2,3.1,4.5,2,2.5,2478
-1,1,-1,-10,2,13.6,0,0.7,17.8,2,4.8,633
-1,1,-1,-7,17,7.0,1,2.0,9.5,2,3.1,2746
-1,1,1,3,9,8.9,0,2.9,17.9,2,4.7,1608
1,1,1,2,2,17.2,0,0.8,4.1,2,2.2,57
-1,1,-1,-11,2,1.9,1,2.0,17.8,2,5.0,15
-1,-1,1,9,4,12.9,2,3.0,6.9,2,4.7,2599
-1,-1,1,9,7,4.5,1,5.1,7.7,2,1.0,922
-1,1,-1,-18,2,9.4,3,2.9,22.1,2,5.6,1354
1,1,-1,-3,5,24.0,0,0.3,1.8,2,2.3,798
-1,1,-1,-12,3,15.8,0,0.9,27.2,3,6.0,54
1,-1,1,12,8,20.0,0,3.4,5.8,2,4.1,1015
1,-1,-1,-7,5,24.0,0,0.0,2.3,2,2.9,1038
-1,1,1,2,3,10.6,2,2.1,7.7,2,0.0,1149
-1,1,-1,-6,8,18.2,0,1.1,24.8,3,9.0,2785
1,-1,1,18,5,15.1,0,0.5,2.6,2,1.6,1721
1,-1,1,5,4,16.8,1,1.8,5.2,2,2.8,453
1,1,-1,-16,4,13.8,5,5.4,5.3,2,3.2,1523
-1,1,1,2,7,6.5,1,1.8,9.0,2,2.4,2040
1,-1,1,25,11,20.8,2,3.9,24.3,3,10.1,1943
-1,-1,1,33,6,1.9,1,3.3,23.2,3,4.3,2134
1,-1,1,29,8,10.7,11,12.6,19.6,2,4.8,837
-1,-1,1,5,17,17.0,9,6.5,15.8,2,2.9,2753
-1,1,-1,-43,6,8.5,0,0.8,23.7,3,4.5,805
-1,1,-1,-18,3,8.4,0,2.7,14.9,2,4.7,340
1,-1,-1,-11,3,13.5,1,3.8,6.0,2,2.5,405
1,1,-1,-11,7,0.0,0,0.5,1.1,2,1.9,5
-1,1,-1,-8,5,18.0,0,0.0,22.9,2,11.0,2602
-1,-1,-1,-5,9,0.0,0,0.9,26.0,3,6.9,2166
-1,1,-1,-2,7,12.4,1,1.9,23.1,3,2.9,2724
1,-1,-1,-10,11,2.0,3,5.7,12.5,2,3.8,1529
1,1,-1,-13,1,15.0,12,9.2,15.6,2,6.0,495
-1,-1,-1,-6,24,6.4,6,6.9,2.8,2,1.4,3105
-1,-1,1,4,1,8.0,0,1.2,5.6,2,2.7,1342
-1,-1,-1,-2,3,15.9,3,6.2,5.9,2,1.8,496
-1,-1,1,15,11,19.3,4,4.4,17.3,2,3.2,1753
-1,1,-1,-1,6,7.5,0,9.7,17.1,2,3.5,959
-1,1,1,5,3,19.0,0,0.8,25.6,3,5.2,313
1,1,1,6,3,0.0,1,1.6,4.1,2,5.2,740
1,1,1,20,5,14.0,0,1.8,4.5,2,2.2,1720
-1,1,1,2,1,0.0,0,0.9,24.6,3,20.0,1441
-1,1,-1,-13,4,10.7,2,2.5,10.4,2,1.0,1414
-1,-1,1,15,9,10.6,0,1.3,18.7,2,9.0,2813
-1,1,1,2,7,5.4,3,3.6,26.7,3,5.5,2415
-1,-1,-1,-12,7,14.8,0,4.2,20.0,2,5.2,1039
-1,-1,-1,-21,2,21.8,0,2.0,4.3,2,0.5,1291
1,-1,1,7,3,12.5,14,10.7,2.4,2,1.7,521
1,-1,1,10,15,20.6,1,1.2,9.4,2,3.6,2325
-1,-1,-1,-24,4,8.0,0,1.4,15.7,2,2.0,1256
-1,1,-1,-25,4,12.7,3,6.7,3.4,2,2.2,884
1,-1,1,3,2,16.5,0,0.7,27.2,3,6.1,176
1,-1,1,21,2,14.9,11,9.6,24.2,3,5.4,1229
1,1,-1,-9,4,12.1,0,1.2,16.2,2,6.2,222
-1,1,1,6,1,12.5,3,3.7,8.4,2,1.9,583
1,1,1,8,12,4.0,8,17.4,9.2,2,5.1,2196
1,-1,1,13,1,3.4,4,5.6,4.5,2,0.4,598
1,1,1,11,7,11.4,0,0.6,2.3,2,3.1,943
-1,-1,-1,-23,4,9.0,0,0.9,22.7,3,4.9,2014
-1,1,-1,-9,1,17.0,0,1.0,24.1,3,16.0,58
-1,1,1,12,9,14.5,0,0.7,25.5,3,2.2,2725
1,1,-1,-4,7,13.2,0,0.8,24.4,3,5.4,1135
-1,-1,-1,-4,5,23.5,0,1.0,12.5,2,4.9,1770
-1,1,-1,-8,10,6.7,2,5.9,5.3,2,2.2,1969
1,1,1,1,11,14.8,2,3.3,6.0,2,3.3,1840
-1,1,-1,-23,8,14.3,9,8.6,17.0,2,4.5,790
-1,1,-1,-13,7,12.4,2,3.9,9.1,2,2.9,1736
-1,1,1,11,1,11.7,1,2.1,24.7,3,6.1,416
1,1,1,6,1,24.0,1,0.8,2.1,2,2.8,679
1,-1,-1,-5,2,11.1,0,1.0,22.8,3,8.1,491
-1,-1,1,5,5,8.8,4,7.4,17.0,2,4.9,2698
-1,1,1,7,9,7.5,4,6.0,5.3,2,2.1,2334
-1,1,-1,-3,2,7.5,1,1.9,2.4,2,3.4,975
1,-1,-1,-3,4,7.9,2,1.9,6.0,2,2.2,479
-1,1,1,9,8,0.0,0,0.8,25.9,3,6.2,1
1,1,1,4,21,8.5,0,1.1,6.3,2,3.9,2230
-1,1,1,16,7,19.9,3,4.4,9.4,2,3.0,2029
-1,1,-1,-35,13,13.6,0,1.1,24.5,3,5.3,2426
-1,1,-1,-9,3,8.1,0,0.8,23.3,3,8.4,1119
1,-1,1,35,2,9.1,1,1.9,25.0,3,5.7,1283
-1,-1,1,10,8,10.5,0,0.8,24.4,3,5.3,1981
-1,-1,1,21,2,16.0,0,1.3,18.2,2,2.2,236
1,1,-1,-12,3,11.0,0,0.9,2.8,2,2.5,2147
1,-1,-1,-12,9,20.6,2,4.1,2.1,2,5.9,2006
1,1,-1,-8,5,23.6,0,-0.3,22.5,3,6.1,2340
1,-1,-1,-3,24,3.1,2,5.4,7.4,2,2.1,3720
1,-1,-1,-12,7,0.0,1,4.3,16.7,2,6.1,1246
1,1,1,12,2,4.0,0,0.7,3.5,2,2.2,1366
-1,-1,-1,-5,7,8.5,0,1.2,17.0,2,1.5,815
-1,-1,-1,-13,2,0.0,0,0.9,0.1,2,2.1,1153
1,1,-1,-12,13,15.9,0,0.3,3.6,2,3.7,2836
1,1,-1,-22,6,6.2,5,5.5,6.8,2,0.0,995
-1,1,-1,-4,4,11.2,0,0.9,26.2,3,5.9,1088
1,1,-1,-21,6,13.4,2,2.8,18.3,2,5.7,2742
1,-1,1,7,13,1.3,0,0.8,22.6,3,7.4,2372
-1,-1,-1,-17,6,17.3,1,1.8,19.3,2,8.6,1133
-1,1,-1,-4,8,15.2,0,0.8,21.8,3,0.3,2394
1,1,-1,-16,2,7.2,6,6.4,5.1,2,1.6,580
-1,1,-1,-7,1,6.4,2,2.4,20.6,2,3.3,638
1,-1,-1,-11,4,9.9,1,4.4,18.4,2,3.4,2734
-1,1,-1,-8,16,18.6,3,3.3,26.0,3,9.1,2197
-1,1,-1,-18,9,0.0,0,0.8,30.0,3,3.0,721
-1,-1,-1,-23,3,15.6,0,1.2,25.0,3,12.8,384
1,1,-1,-5,3,11.9,3,2.6,3.3,2,2.5,320
1,-1,1,4,1,12.2,14,13.0,12.8,2,1.6,97
-1,-1,-1,-12,8,4.6,0,0.8,22.1,3,13.8,2471
-1,-1,1,5,1,22.6,0,1.0,25.4,3,4.3,693
-1,1,1,17,5,6.3,0,0.8,23.6,3,5.1,1787
-1,1,-1,-3,19,21.7,1,1.4,3.6,2,3.1,2933
-1,-1,1,11,3,6.3,2,3.2,10.5,2,1.7,1574
-1,-1,1,9,7,10.5,0,1.4,1.7,2,1.3,924
-1,1,-1,-5,8,2.0,0,0.5,20.1,2,3.9,2025
-1,-1,-1,-21,2,8.0,2,1.7,14.0,2,4.4,460
1,1,1,8,16,6.0,0,1.2,18.6,2,6.6,2538
-1,-1,1,12,5,9.5,2,4.2,6.1,2,2.1,166
-1,-1,1,1,9,11.3,0,0.6,3.0,2,2.3,2334
1,-1,-1,-22,14,11.2,1,1.0,10.6,2,4.0,2773
1,-1,1,12,3,12.2,0,0.6,3.0,2,5.2,2089
-1,-1,-1,-5,4,7.8,0,0.8,25.0,3,4.4,2036
-1,1,1,4,9,12.0,2,6.6,23.2,3,4.9,1102
1,-1,-1,-9,4,19.0,0,0.2,2.6,2,3.1,788
-1,-1,-1,-26,2,6.7,4,5.4,20.4,2,3.7,2441
-1,1,1,1,3,11.4,1,1.6,21.3,2,6.0,1308
-1,1,1,3,8,8.0,0,6.5,7.6,2,1.8,1518
1,1,-1,-25,4,20.3,0,1.0,1.7,2,3.1,1029
-1,-1,1,16,1,14.0,0,0.6,23.6,3,3.8,475
1,1,-1,-4,4,20.8,1,1.1,6.0,2,6.9,1501
-1,-1,-1,-12,6,11.5,1,2.0,9.1,2,3.9,1021
-1,1,1,17,1,6.4,0,0.6,23.0,3,16.8,485
-1,1,-1,-8,3,13.0,0,0.9,18.9,2,5.9,367
-1,1,1,12,23,5.7,0,4.0,16.2,2,1.1,2203
